"biosphere","life_style","ecosystem","habitat","latitude","longitude","microGroup","meanAbu","meanRich"
"terrestrial","free-living","soil","forest_soil",43.6691944444444,-86.1506916666667,"DPANN",9.841889070694e-05,6
"terrestrial","free-living","soil","forest_soil",43.6707111111111,-86.1498361111111,"Bonafide",0.994470800980097,57
"terrestrial","free-living","soil","forest_soil",43.6707111111111,-86.1498361111111,"CPR",0.0054458337877896,86
"terrestrial","free-living","soil","forest_soil",43.6707111111111,-86.1498361111111,"DPANN",8.336523211312e-05,6
"terrestrial","free-living","soil","forest_soil",43.6709888888889,-86.1529027777778,"Bonafide",0.994617943242946,57
"terrestrial","free-living","soil","forest_soil",43.6709888888889,-86.1529027777778,"CPR",0.00528612627455188,85
"terrestrial","free-living","soil","forest_soil",43.6709888888889,-86.1529027777778,"DPANN",9.593048250216e-05,6
"terrestrial","free-living","soil","forest_soil",43.6714694444444,-86.1548611111111,"Bonafide",0.994654385861989,54
"terrestrial","free-living","soil","forest_soil",43.6714694444444,-86.1548611111111,"CPR",0.00523945613579282,84
"terrestrial","free-living","soil","forest_soil",43.6714694444444,-86.1548611111111,"DPANN",0.00010615800221814,6
"terrestrial","free-living","soil","forest_soil",43.6716666666667,-86.1502194444444,"Bonafide",0.994137639434949,58
"terrestrial","free-living","soil","forest_soil",43.6716666666667,-86.1502194444444,"CPR",0.00576252822465799,86
"terrestrial","free-living","soil","forest_soil",43.6716666666667,-86.1502194444444,"DPANN",9.983234039304e-05,6
"terrestrial","free-living","soil","forest_soil",44.3874277777778,-85.8365083333333,"Bonafide",0.993993422661919,58
"terrestrial","free-living","soil","forest_soil",44.3874277777778,-85.8365083333333,"CPR",0.00590461357336906,85
"terrestrial","free-living","soil","forest_soil",44.3874277777778,-85.8365083333333,"DPANN",0.00010196376471152,6
"terrestrial","free-living","soil","forest_soil",44.3881972222222,-85.8347944444444,"Bonafide",0.994066057447943,58
"terrestrial","free-living","soil","forest_soil",44.3881972222222,-85.8347944444444,"CPR",0.00582026727666183,86
"terrestrial","free-living","soil","forest_soil",44.3881972222222,-85.8347944444444,"DPANN",0.00011367527539466,6
"terrestrial","free-living","soil","forest_soil",44.388825,-85.8444083333333,"Bonafide",0.994051250813048,58
"terrestrial","free-living","soil","forest_soil",44.388825,-85.8444083333333,"CPR",0.00584898673390608,86
"terrestrial","free-living","soil","forest_soil",44.388825,-85.8444083333333,"DPANN",9.97624530464e-05,6
"terrestrial","free-living","soil","forest_soil",44.3893194444444,-85.8439638888889,"Bonafide",0.995067075885551,58
"terrestrial","free-living","soil","forest_soil",44.3893194444444,-85.8439638888889,"CPR",0.00483337660964497,85
"terrestrial","free-living","soil","forest_soil",44.3893194444444,-85.8439638888889,"DPANN",9.954750480295e-05,6
"terrestrial","free-living","soil","forest_soil",44.3899472222222,-85.8441944444444,"Bonafide",0.994239083650729,58
"terrestrial","free-living","soil","forest_soil",44.3899472222222,-85.8441944444444,"CPR",0.00564503584799223,86
"terrestrial","free-living","soil","forest_soil",44.3899472222222,-85.8441944444444,"DPANN",0.00011588050127843,6
"terrestrial","free-living","soil","forest_soil",44.3902027777778,-85.8441916666667,"Bonafide",0.994392197794858,58
"terrestrial","free-living","soil","forest_soil",44.3902027777778,-85.8441916666667,"CPR",0.00550434205236127,86
"terrestrial","free-living","soil","forest_soil",44.3902027777778,-85.8441916666667,"DPANN",0.00010346015278052,6
"terrestrial","free-living","soil","forest_soil",45.5524138888889,-84.8652027777778,"Bonafide",0.995187041114809,58
"terrestrial","free-living","soil","forest_soil",45.5524138888889,-84.8652027777778,"CPR",0.00472468166016859,86
"terrestrial","free-living","soil","forest_soil",45.5524138888889,-84.8652027777778,"DPANN",8.827722502217e-05,6
"terrestrial","free-living","soil","forest_soil",45.5526916666667,-84.863125,"Bonafide",0.994520968549283,58
"terrestrial","free-living","soil","forest_soil",45.5526916666667,-84.863125,"CPR",0.00535528245886732,86
"terrestrial","free-living","soil","forest_soil",45.5526916666667,-84.863125,"DPANN",0.00012374899184924,6
"terrestrial","free-living","soil","forest_soil",45.5532091666667,-84.8647,"Bonafide",0.99469121344174,58
"terrestrial","free-living","soil","forest_soil",45.5532091666667,-84.8647,"CPR",0.0052013682177201,85
"terrestrial","free-living","soil","forest_soil",45.5532091666667,-84.8647,"DPANN",0.00010741834054009,6
"terrestrial","free-living","soil","forest_soil",45.5542666666667,-84.8655472222222,"Bonafide",0.994940558066974,58
"terrestrial","free-living","soil","forest_soil",45.5542666666667,-84.8655472222222,"CPR",0.00496566470319409,86
"terrestrial","free-living","soil","forest_soil",45.5542666666667,-84.8655472222222,"DPANN",9.377722983195e-05,6
"terrestrial","free-living","soil","forest_soil",45.5546944444444,-84.8660305555556,"Bonafide",0.994867373251293,58
"terrestrial","free-living","soil","forest_soil",45.5546944444444,-84.8660305555556,"CPR",0.00504031179937031,85
"terrestrial","free-living","soil","forest_soil",45.5546944444444,-84.8660305555556,"DPANN",9.231494933654e-05,6
"terrestrial","free-living","soil","forest_soil",45.5564861111111,-84.8674277777778,"Bonafide",0.99434416976316,58
"terrestrial","free-living","soil","forest_soil",45.5564861111111,-84.8674277777778,"CPR",0.00554565355081609,86
"terrestrial","free-living","soil","forest_soil",45.5564861111111,-84.8674277777778,"DPANN",0.000110176686023,6
"terrestrial","free-living","soil","forest_soil",46.8679583333333,-88.893975,"Bonafide",0.993801574777575,58
"terrestrial","free-living","soil","forest_soil",46.8679583333333,-88.893975,"CPR",0.00607383758593309,86
"terrestrial","free-living","soil","forest_soil",46.8679583333333,-88.893975,"DPANN",0.00012458763649133,6
"terrestrial","free-living","soil","forest_soil",46.8681611111111,-88.8923583333333,"Bonafide",0.994270665014073,57
"terrestrial","free-living","soil","forest_soil",46.8681611111111,-88.8923583333333,"CPR",0.00559832603777799,84
"terrestrial","free-living","soil","forest_soil",46.8681611111111,-88.8923583333333,"DPANN",0.00013100894814839,6
"terrestrial","free-living","soil","forest_soil",46.86845,-88.8910916666667,"Bonafide",0.991844401040451,57
"terrestrial","free-living","soil","forest_soil",46.86845,-88.8910916666667,"CPR",0.00800411549528785,86
"terrestrial","free-living","soil","forest_soil",46.86845,-88.8910916666667,"DPANN",0.0001514834642611,6
"terrestrial","free-living","soil","forest_soil",46.8686111111111,-88.89415,"Bonafide",0.994639025536247,58
"terrestrial","free-living","soil","forest_soil",46.8686111111111,-88.89415,"CPR",0.00522855902097997,85
"terrestrial","free-living","soil","forest_soil",46.8686111111111,-88.89415,"DPANN",0.00013241544277303,6
"terrestrial","free-living","soil","forest_soil",46.8694333333333,-88.8934277777778,"Bonafide",0.992170656856738,58
"terrestrial","free-living","soil","forest_soil",46.8694333333333,-88.8934277777778,"CPR",0.00764849128896895,86
"terrestrial","free-living","soil","forest_soil",46.8694333333333,-88.8934277777778,"DPANN",0.00018085185429228,6
"terrestrial","free-living","soil","forest_soil",46.869575,-88.8922166666667,"Bonafide",0.994005328839448,58
"terrestrial","free-living","soil","forest_soil",46.869575,-88.8922166666667,"CPR",0.00585860870952686,85
"terrestrial","free-living","soil","forest_soil",46.869575,-88.8922166666667,"DPANN",0.00013606245102571,6
"terrestrial","free-living","soil","forest_soil",47.5061,-93.45278,"Bonafide",0.990028964338587,32
"terrestrial","free-living","soil","forest_soil",47.5061,-93.45278,"CPR",0.00984434112194792,25
"terrestrial","free-living","soil","forest_soil",47.5061,-93.45278,"DPANN",0.00012669453946534,0.666666666666667
"terrestrial","free-living","soil","forest_soil",48.506667,90.41389,"Bonafide",0.984577977185032,55.5833333333333
"terrestrial","free-living","soil","forest_soil",48.506667,90.41389,"CPR",0.01526950951901,83.6666666666667
"terrestrial","free-living","soil","forest_soil",48.506667,90.41389,"DPANN",0.00015251329595758,5
"terrestrial","free-living","soil","forest_soil",49.0437647222222,13.6171380555556,"Bonafide",0.99233733499946,58
"terrestrial","free-living","soil","forest_soil",49.0437647222222,13.6171380555556,"CPR",0.00750226599718138,86
"terrestrial","free-living","soil","forest_soil",49.0437647222222,13.6171380555556,"DPANN",0.00016039900335862,6
"terrestrial","free-living","soil","forest_soil",64.8,-148.25,"Bonafide",0.989266313099865,53
"terrestrial","free-living","soil","forest_soil",64.8,-148.25,"CPR",0.0105812380563845,83
"terrestrial","free-living","soil","forest_soil",64.8,-148.25,"DPANN",0.00015244884375067,6
"terrestrial","free-living","soil","garden_soil",34.1843333333333,-118.191166667,"Bonafide",0.990948038479395,57.6
"terrestrial","free-living","soil","garden_soil",34.1843333333333,-118.191166667,"CPR",0.00891103918040864,85.6285714285714
"terrestrial","free-living","soil","garden_soil",34.1843333333333,-118.191166667,"DPANN",0.00014092234019604,5.97142857142857
"terrestrial","free-living","soil","grassland",33.7399,-117.7285,"Bonafide",0.993972206380172,56.6521739130435
"terrestrial","free-living","soil","grassland",33.7399,-117.7285,"CPR",0.00601322307274987,83.1413043478261
"terrestrial","free-living","soil","grassland",33.7399,-117.7285,"DPANN",1.45705470785e-05,5.31521739130435
"terrestrial","free-living","soil","grassland",33.74,-117.7,"Bonafide",0.991729741747495,57.1304347826087
"terrestrial","free-living","soil","grassland",33.74,-117.7,"CPR",0.00824851887992291,84.0869565217391
"terrestrial","free-living","soil","grassland",33.74,-117.7,"DPANN",2.17393725825e-05,5.65217391304348
"terrestrial","free-living","soil","grassland",35.189511,-97.448695,"Bonafide",0.97907949790795,28
"terrestrial","free-living","soil","grassland",35.189511,-97.448695,"CPR",0.0205718270571826,26
"terrestrial","free-living","soil","grassland",35.189511,-97.448695,"DPANN",0.0003486750348675,1
"terrestrial","free-living","soil","grassland",35.195018,-97.441915,"Bonafide",0.977759887289926,50
"terrestrial","free-living","soil","grassland",35.195018,-97.441915,"CPR",0.0219717553923047,63
"terrestrial","free-living","soil","grassland",35.195018,-97.441915,"DPANN",0.00026835731776859,4
"terrestrial","free-living","soil","grassland",35.20618,-97.442553,"Bonafide",0.996526437668854,24
"terrestrial","free-living","soil","grassland",35.20618,-97.442553,"CPR",0.00347356233114624,7
"terrestrial","free-living","soil","grassland",35.20618,-97.442553,"DPANN",0,0
"terrestrial","free-living","soil","grassland",45.4026492,-93.2020664,"Bonafide",0.988956339543471,56
"terrestrial","free-living","soil","grassland",45.4026492,-93.2020664,"CPR",0.0109082214044291,82.5
"terrestrial","free-living","soil","grassland",45.4026492,-93.2020664,"DPANN",0.00013543905209994,5.41666666666667
"terrestrial","free-living","soil","grassland",45.6810341,-73.4374973,"Bonafide",0.996734292327585,55.4
"terrestrial","free-living","soil","grassland",45.6810341,-73.4374973,"CPR",0.00322579323141579,79.8666666666667
"terrestrial","free-living","soil","grassland",45.6810341,-73.4374973,"DPANN",3.991444099892e-05,4.73333333333333
"terrestrial","free-living","soil","grassland",51.481481,0.222231,"Bonafide",0.990046111664413,49.7142857142857
"terrestrial","free-living","soil","grassland",51.481481,0.222231,"CPR",0.00983455278061519,69.1428571428571
"terrestrial","free-living","soil","grassland",51.481481,0.222231,"DPANN",0.00011933555497155,2.71428571428571
"terrestrial","free-living","soil","grassland",51.97,5.64,"Bonafide",0.985283913379794,46.4666666666667
"terrestrial","free-living","soil","grassland",51.97,5.64,"CPR",0.0145335294179191,53.8
"terrestrial","free-living","soil","grassland",51.97,5.64,"DPANN",0.00018255720228646,2.2
"terrestrial","free-living","soil","grassland",53.4937378,6.2247559,"Bonafide",0.988882338660436,30.7428571428571
"terrestrial","free-living","soil","grassland",53.4937378,6.2247559,"CPR",0.0109363244259244,17.5428571428571
"terrestrial","free-living","soil","grassland",53.4937378,6.2247559,"DPANN",0.00018133691363959,0.457142857142857
"terrestrial","free-living","soil","meadow_soil",33.739556,-117.703419,"Bonafide",0.997250096978975,20.7662337662338
"terrestrial","free-living","soil","meadow_soil",33.739556,-117.703419,"CPR",0.00268881618062573,7.97402597402597
"terrestrial","free-living","soil","meadow_soil",33.739556,-117.703419,"DPANN",6.108684039877e-05,0.337662337662338
"terrestrial","free-living","soil","meadow_soil",42.44158,-85.3760899999999,"Bonafide",0.987105804408668,43.5
"terrestrial","free-living","soil","meadow_soil",42.44158,-85.3760899999999,"CPR",0.0127093706752018,43.875
"terrestrial","free-living","soil","meadow_soil",42.44158,-85.3760899999999,"DPANN",0.00018482491613031,1.75
"terrestrial","free-living","soil","meadow_soil",45.05,6.38,"Bonafide",0.965800356372346,41
"terrestrial","free-living","soil","meadow_soil",45.05,6.38,"CPR",0.0321149199703012,28
"terrestrial","free-living","soil","meadow_soil",45.05,6.38,"DPANN",0.00208472365735226,2
"terrestrial","free-living","soil","meadow_soil",45.39926,-93.26529,"Bonafide",0.988022989082235,43.125
"terrestrial","free-living","soil","meadow_soil",45.39926,-93.26529,"CPR",0.0117920844740907,46.25
"terrestrial","free-living","soil","meadow_soil",45.39926,-93.26529,"DPANN",0.00018492644367426,2.25
"terrestrial","free-living","soil","park_soil",-35.029006,138.571508,"Bonafide",0.98943281442465,32.3125
"terrestrial","free-living","soil","park_soil",-35.029006,138.571508,"CPR",0.0104083228379085,21.0625
"terrestrial","free-living","soil","park_soil",-35.029006,138.571508,"DPANN",0.00015886273744181,0.8125
"terrestrial","free-living","soil","park_soil",-35.021317,138.515922,"Bonafide",0.996485061511424,19
"terrestrial","free-living","soil","park_soil",-35.021317,138.515922,"CPR",0.002929115407147,5
"terrestrial","free-living","soil","park_soil",-35.021317,138.515922,"DPANN",0.0005858230814294,1
"terrestrial","free-living","soil","park_soil",-35.016136,138.536675,"Bonafide",0.960109604324242,32.125
"terrestrial","free-living","soil","park_soil",-35.016136,138.536675,"CPR",0.0397748700468564,20.625
"terrestrial","free-living","soil","park_soil",-35.016136,138.536675,"DPANN",0.00011552562890142,0.9375
"terrestrial","free-living","soil","pasture_soil",-35.74416667,-58.0575,"Bonafide",0.991037040483205,56.4166666666667
"terrestrial","free-living","soil","pasture_soil",-35.74416667,-58.0575,"CPR",0.0088499928001103,83.75
"terrestrial","free-living","soil","pasture_soil",-35.74416667,-58.0575,"DPANN",0.00011296671668447,5.41666666666667
"terrestrial","free-living","soil","pasture_soil",10.168056,62.824167,"Bonafide",0.984137342032683,51.6341463414634
"terrestrial","free-living","soil","pasture_soil",10.168056,62.824167,"CPR",0.0157196984221149,72.7560975609756
"terrestrial","free-living","soil","pasture_soil",10.168056,62.824167,"DPANN",0.00014295954520234,3.09756097560976
"terrestrial","free-living","soil","pasture_soil",28.04385,-81.3936,"Bonafide",0.990100953105259,58
"terrestrial","free-living","soil","pasture_soil",28.04385,-81.3936,"CPR",0.00967150374740864,85
"terrestrial","free-living","soil","pasture_soil",28.04385,-81.3936,"DPANN",0.00022754314733264,5
"terrestrial","free-living","soil","pasture_soil",28.04389,-81.39346,"Bonafide",0.988689197262492,58
"terrestrial","free-living","soil","pasture_soil",28.04389,-81.39346,"CPR",0.0111076506876858,86
"terrestrial","free-living","soil","pasture_soil",28.04389,-81.39346,"DPANN",0.00020315204982269,6
"terrestrial","free-living","soil","pasture_soil",28.04392,-81.39349,"Bonafide",0.990303336978899,57
"terrestrial","free-living","soil","pasture_soil",28.04392,-81.39349,"CPR",0.00954441717421405,85
"terrestrial","free-living","soil","pasture_soil",28.04392,-81.39349,"DPANN",0.00015224584688774,6
"terrestrial","free-living","soil","pasture_soil",28.043948,-81.393638,"Bonafide",0.989647469197353,57.6
"terrestrial","free-living","soil","pasture_soil",28.043948,-81.393638,"CPR",0.0101808027370725,85.2
"terrestrial","free-living","soil","pasture_soil",28.043948,-81.393638,"DPANN",0.00017172806557406,5.8
"terrestrial","free-living","soil","pasture_soil",28.04404,-81.39378,"Bonafide",0.989870688528248,58
"terrestrial","free-living","soil","pasture_soil",28.04404,-81.39378,"CPR",0.00997331502045379,85
"terrestrial","free-living","soil","pasture_soil",28.04404,-81.39378,"DPANN",0.0001559964512986,6
"terrestrial","free-living","soil","pasture_soil",28.04411,-81.39361,"Bonafide",0.992004437483963,58
"terrestrial","free-living","soil","pasture_soil",28.04411,-81.39361,"CPR",0.00782681462538496,86
"terrestrial","free-living","soil","pasture_soil",28.04411,-81.39361,"DPANN",0.00016874789065136,5
"terrestrial","free-living","soil","pasture_soil",28.052638,-81.393374,"Bonafide",0.986540023788663,58
"terrestrial","free-living","soil","pasture_soil",28.052638,-81.393374,"CPR",0.0132617940914065,86
"terrestrial","free-living","soil","pasture_soil",28.052638,-81.393374,"DPANN",0.00019818211993025,6
"terrestrial","free-living","soil","pasture_soil",28.05265,-81.39357,"Bonafide",0.989069902685964,58
"terrestrial","free-living","soil","pasture_soil",28.05265,-81.39357,"CPR",0.0107343281269547,84
"terrestrial","free-living","soil","pasture_soil",28.05265,-81.39357,"DPANN",0.00019576918708153,6
"terrestrial","free-living","soil","pasture_soil",28.071776,-81.42062,"Bonafide",0.986756736281239,58
"terrestrial","free-living","soil","pasture_soil",28.071776,-81.42062,"CPR",0.0130283837410472,85.5
"terrestrial","free-living","soil","pasture_soil",28.071776,-81.42062,"DPANN",0.0002148799777138,5.5
"terrestrial","free-living","soil","pasture_soil",28.07191,-81.42066,"Bonafide",0.985686157852326,58
"terrestrial","free-living","soil","pasture_soil",28.07191,-81.42066,"CPR",0.0141220378970232,86
"terrestrial","free-living","soil","pasture_soil",28.07191,-81.42066,"DPANN",0.00019180425064958,6
"terrestrial","free-living","soil","pasture_soil",28.073,-81.42872,"Bonafide",0.990456556975638,58
"terrestrial","free-living","soil","pasture_soil",28.073,-81.42872,"CPR",0.00935770564697395,85
"terrestrial","free-living","soil","pasture_soil",28.073,-81.42872,"DPANN",0.00018573737738823,6
"terrestrial","free-living","soil","pasture_soil",28.073,-81.42841,"Bonafide",0.989774779258555,57
"terrestrial","free-living","soil","pasture_soil",28.073,-81.42841,"CPR",0.010002759059301,85
"terrestrial","free-living","soil","pasture_soil",28.073,-81.42841,"DPANN",0.00022246168214434,5
"terrestrial","free-living","soil","pasture_soil",28.07306,-81.42843,"Bonafide",0.98866858750242,58
"terrestrial","free-living","soil","pasture_soil",28.07306,-81.42843,"CPR",0.0110922570579325,85
"terrestrial","free-living","soil","pasture_soil",28.07306,-81.42843,"DPANN",0.0002391554396474,6
"terrestrial","free-living","soil","pasture_soil",28.073118,-81.428559,"Bonafide",0.989362164644647,57.8
"terrestrial","free-living","soil","pasture_soil",28.073118,-81.428559,"CPR",0.0104263912253937,85.4
"terrestrial","free-living","soil","pasture_soil",28.073118,-81.428559,"DPANN",0.00021144412995855,6
"terrestrial","free-living","soil","pasture_soil",28.07317,-81.42867,"Bonafide",0.980282469641351,57
"terrestrial","free-living","soil","pasture_soil",28.07317,-81.42867,"CPR",0.0195650787989773,85
"terrestrial","free-living","soil","pasture_soil",28.07317,-81.42867,"DPANN",0.00015245155967185,6
"terrestrial","free-living","soil","pasture_soil",34.3992,-118.9182,"Bonafide",0.998419565001593,52
"terrestrial","free-living","soil","pasture_soil",34.3992,-118.9182,"CPR",0.00156214897363153,67
"terrestrial","free-living","soil","pasture_soil",34.3992,-118.9182,"DPANN",1.828602477495e-05,2
"terrestrial","free-living","soil","pasture_soil",38.889095,-78.168896,"Bonafide",0.975863599596509,57
"terrestrial","free-living","soil","pasture_soil",38.889095,-78.168896,"CPR",0.0239412812230132,86
"terrestrial","free-living","soil","pasture_soil",38.889095,-78.168896,"DPANN",0.00019511918047839,6
"terrestrial","free-living","soil","pasture_soil",38.897609,-78.152007,"Bonafide",0.969922368848609,57
"terrestrial","free-living","soil","pasture_soil",38.897609,-78.152007,"CPR",0.0298921372970256,85
"terrestrial","free-living","soil","pasture_soil",38.897609,-78.152007,"DPANN",0.00018549385436495,6
"terrestrial","free-living","soil","pasture_soil",51.04477,-2.111945,"Bonafide",0.990269264177585,39.7777777777778
"terrestrial","free-living","soil","pasture_soil",51.04477,-2.111945,"CPR",0.00956541660703442,39.8888888888889
"terrestrial","free-living","soil","pasture_soil",51.04477,-2.111945,"DPANN",0.0001653192153804,1.44444444444444
"terrestrial","free-living","soil","peat_soil",53.140317,-4.070982,"Bonafide",0.988640614288558,56.8723404255319
"terrestrial","free-living","soil","peat_soil",53.140317,-4.070982,"CPR",0.0111545056851485,84.6595744680851
"terrestrial","free-living","soil","peat_soil",53.140317,-4.070982,"DPANN",0.00020488002629321,5.46808510638298
"terrestrial","free-living","soil","peat_soil",68.48255,-155.754483,"Bonafide",0.986992191410906,35
"terrestrial","free-living","soil","peat_soil",68.48255,-155.754483,"CPR",0.0128492014887023,31.8571428571429
"terrestrial","free-living","soil","peat_soil",68.48255,-155.754483,"DPANN",0.00015860710039166,0.857142857142857
"terrestrial","free-living","soil","peat_soil",70.46865,-157.402785,"Bonafide",0.982200192703688,37.375
"terrestrial","free-living","soil","peat_soil",70.46865,-157.402785,"CPR",0.017596706647556,33.125
"terrestrial","free-living","soil","peat_soil",70.46865,-157.402785,"DPANN",0.00020310064875597,0.75
"terrestrial","free-living","soil","peat_soil",80.5925,13.6101833333333,"Bonafide",0.987653678399583,48
"terrestrial","free-living","soil","peat_soil",80.5925,13.6101833333333,"CPR",0.0121458724746499,64
"terrestrial","free-living","soil","peat_soil",80.5925,13.6101833333333,"DPANN",0.00020044912576647,3
"terrestrial","free-living","soil","peat_soil",80.6090666666667,13.48425,"Bonafide",0.984244717090401,48
"terrestrial","free-living","soil","peat_soil",80.6090666666667,13.48425,"CPR",0.0155441182891741,63.3333333333333
"terrestrial","free-living","soil","peat_soil",80.6090666666667,13.48425,"DPANN",0.00021116462042484,2.66666666666667
"terrestrial","free-living","soil","permafrost",64.677812,-157.833252,"Bonafide",0.983178871705391,57.4166666666667
"terrestrial","free-living","soil","permafrost",64.677812,-157.833252,"CPR",0.0166308532825807,85.5
"terrestrial","free-living","soil","permafrost",64.677812,-157.833252,"DPANN",0.00019027501202805,5.58333333333333
"terrestrial","free-living","soil","permafrost",68.626111,16.1365,"Bonafide",0.981198435637465,26.5
"terrestrial","free-living","soil","permafrost",68.626111,16.1365,"CPR",0.017908234803198,14
"terrestrial","free-living","soil","permafrost",68.626111,16.1365,"DPANN",0.00089332955933655,1
"terrestrial","free-living","soil","permafrost",78.53807,12.05368,"Bonafide",0.990262123225894,58
"terrestrial","free-living","soil","permafrost",78.53807,12.05368,"CPR",0.00959870323003638,85
"terrestrial","free-living","soil","permafrost",78.53807,12.05368,"DPANN",0.00013917354407031,6
"terrestrial","free-living","soil","permafrost",78.54074,12.05671,"Bonafide",0.987659953225732,58
"terrestrial","free-living","soil","permafrost",78.54074,12.05671,"CPR",0.0121807692169093,86
"terrestrial","free-living","soil","permafrost",78.54074,12.05671,"DPANN",0.00015927755735973,6
"terrestrial","free-living","soil","permafrost",78.54796,12.05465,"Bonafide",0.989554344586668,58
"terrestrial","free-living","soil","permafrost",78.54796,12.05465,"CPR",0.0103208752179301,86
"terrestrial","free-living","soil","permafrost",78.54796,12.05465,"DPANN",0.0001247801954015,6
"terrestrial","free-living","soil","permafrost",79.415,-90.7583333333,"Bonafide",0.973239128743329,29.7142857142857
"terrestrial","free-living","soil","permafrost",79.415,-90.7583333333,"CPR",0.0266844295232308,20.6428571428571
"terrestrial","free-living","soil","permafrost",79.415,-90.7583333333,"DPANN",7.644173344053e-05,0.5
"terrestrial","free-living","soil","prairie",39.1,-96.6,"Bonafide",0.984944624591689,56
"terrestrial","free-living","soil","prairie",39.1,-96.6,"CPR",0.014907846737083,85
"terrestrial","free-living","soil","prairie",39.1,-96.6,"DPANN",0.00014752867122863,4
"terrestrial","free-living","soil","prairie",46.682,-114.027,"Bonafide",0.981860867143552,51.1016949152542
"terrestrial","free-living","soil","prairie",46.682,-114.027,"CPR",0.0180762733212325,68.5762711864407
"terrestrial","free-living","soil","prairie",46.682,-114.027,"DPANN",6.285953521572e-05,4.06779661016949
"terrestrial","free-living","soil","prairie",51.481481,0.222231,"Bonafide",0.987739426721812,54.5
"terrestrial","free-living","soil","prairie",51.481481,0.222231,"CPR",0.0121119628953231,82.25
"terrestrial","free-living","soil","prairie",51.481481,0.222231,"DPANN",0.00014861038286518,3.66666666666667
"terrestrial","free-living","soil","rhizosphere",-11.7412664,-56.2533385,"Bonafide",0.989135448428919,40.75
"terrestrial","free-living","soil","rhizosphere",-11.7412664,-56.2533385,"CPR",0.010734160770116,47.25
"terrestrial","free-living","soil","rhizosphere",-11.7412664,-56.2533385,"DPANN",0.00013039080096523,1.5
"terrestrial","free-living","soil","rhizosphere",-11.6832502,-55.8357663,"Bonafide",0.989274485779722,45.875
"terrestrial","free-living","soil","rhizosphere",-11.6832502,-55.8357663,"CPR",0.0106171901957887,57.5
"terrestrial","free-living","soil","rhizosphere",-11.6832502,-55.8357663,"DPANN",0.00010832402448924,1.875
"terrestrial","free-living","soil","rhizosphere",4.7315422,-75.7345944444444,"Bonafide",0.987238483358314,56
"terrestrial","free-living","soil","rhizosphere",4.7315422,-75.7345944444444,"CPR",0.012442556143241,84
"terrestrial","free-living","soil","rhizosphere",4.7315422,-75.7345944444444,"DPANN",0.00031896049844544,6
"terrestrial","free-living","soil","rhizosphere",4.7459722,-75.4441944444444,"Bonafide",0.97647690577788,55
"terrestrial","free-living","soil","rhizosphere",4.7459722,-75.4441944444444,"CPR",0.0231699054318993,84
"terrestrial","free-living","soil","rhizosphere",4.7459722,-75.4441944444444,"DPANN",0.00035318879022026,6
"terrestrial","free-living","soil","rhizosphere",9,-73,"Bonafide",0.98948461275955,57.1428571428571
"terrestrial","free-living","soil","rhizosphere",9,-73,"CPR",0.0103811702892886,85.0714285714286
"terrestrial","free-living","soil","rhizosphere",9,-73,"DPANN",0.00013421695116136,5.57142857142857
"terrestrial","free-living","soil","rhizosphere",28.22,116.9,"Bonafide",0.971312540263882,49
"terrestrial","free-living","soil","rhizosphere",28.22,116.9,"CPR",0.0261675191042109,77
"terrestrial","free-living","soil","rhizosphere",28.22,116.9,"DPANN",0.00251994063190714,3
"terrestrial","free-living","soil","rhizosphere",28.55,111.26,"Bonafide",0.984608854934548,37
"terrestrial","free-living","soil","rhizosphere",28.55,111.26,"CPR",0.0127105392485368,37
"terrestrial","free-living","soil","rhizosphere",28.55,111.26,"DPANN",0.00268060581691462,3
"terrestrial","free-living","soil","rhizosphere",33.13,120.49,"Bonafide",0.985878165692363,49
"terrestrial","free-living","soil","rhizosphere",33.13,120.49,"CPR",0.0136003980137582,62
"terrestrial","free-living","soil","rhizosphere",33.13,120.49,"DPANN",0.00052143629387958,5
"terrestrial","free-living","soil","rhizosphere",33.16,118.52,"Bonafide",0.995841313269494,37
"terrestrial","free-living","soil","rhizosphere",33.16,118.52,"CPR",0.00404924760601914,24
"terrestrial","free-living","soil","rhizosphere",33.16,118.52,"DPANN",0.000109439124487,2
"terrestrial","free-living","soil","rhizosphere",33.29,120.13,"Bonafide",0.95099575880509,33
"terrestrial","free-living","soil","rhizosphere",33.29,120.13,"CPR",0.0485432417481099,24
"terrestrial","free-living","soil","rhizosphere",33.29,120.13,"DPANN",0.00046099944680065,3
"terrestrial","free-living","soil","rhizosphere",35.743168,53.581696,"Bonafide",0.999875762565001,49.3333333333333
"terrestrial","free-living","soil","rhizosphere",35.743168,53.581696,"CPR",0.00012150901539383,66
"terrestrial","free-living","soil","rhizosphere",35.743168,53.581696,"DPANN",2.72841960522e-06,3.33333333333333
"terrestrial","free-living","soil","rhizosphere",36.79,116.56,"Bonafide",0.95784228139095,49
"terrestrial","free-living","soil","rhizosphere",36.79,116.56,"CPR",0.0418230758038701,76
"terrestrial","free-living","soil","rhizosphere",36.79,116.56,"DPANN",0.00033464280517968,4
"terrestrial","free-living","soil","rhizosphere",43.57,126.36,"Bonafide",0.926625635536526,56
"terrestrial","free-living","soil","rhizosphere",43.57,126.36,"CPR",0.0700294353759699,86
"terrestrial","free-living","soil","rhizosphere",43.57,126.36,"DPANN",0.00334492908750334,6
"terrestrial","free-living","soil","rhizosphere",43.65,126.47,"Bonafide",0.961479028697572,34
