"","c.0.479222077239811..0.450431147717687..0.45742404096462..0.32701987604224.."
"2408",0.179491244497589
"2409",0.181747393037997
"2410",0.185945812667467
"2411",0.198178365577047
"2412",0.229272447389622
"2413",0.269550649812688
"2414",0.303762741429855
"2415",0.274647095907598
"2416",0.20241211667325
"2417",0.17202782609418
"2418",0.195037766286155
"2419",0.206827433125211
"2420",0.264610725576189
"2421",0.307864211892152
"2422",0.276043428193027
"2423",0.26456164535526
"2424",0.302910035514575
"2425",0.375545773629816
"2426",0.548384634644006
"2427",0.851561465205683
"2428",0.715088184886957
"2429",0.16101309189724
"2430",0.19365791992109
"2431",0.195569909143073
"2432",0.1664937008368
"2433",0.176481510065001
"2434",0.21694352735395
"2435",0.312665390119486
"2436",0.299122458234464
"2437",0.258204451085237
"2438",0.221185757372936
"2439",0.188816376358209
"2440",0.165754713164178
"2441",0.152640446670282
"2442",0.165288891528874
"2443",0.145945700034653
"2444",0.164821056346045
"2445",0.187109973484726
"2446",0.206508333034973
"2447",0.213420432687453
"2448",0.220933592007073
"2449",0.269156749578053
"2450",0.318918241727515
"2451",0.233347584425689
"2452",0.203058732853149
"2453",0.194079585088398
"2454",0.222089116593149
"2455",0.245750345024516
"2456",0.263272849092354
"2457",0.2934042034944
"2458",0.301034038454606
"2459",0.275348754296802
"2460",0.276468569875984
"2461",0.342439402759153
"2462",0.597231032366584
"2463",0.883910238819955
"2464",0.159029527353069
"2465",0.172708389426888
"2466",0.183785166056951
"2467",0.160954746211527
"2468",0.179909338764207
"2469",0.230003333679623
"2470",0.280407320528892
"2471",0.278968326205272
"2472",0.267482642119174
"2473",0.222245953068361
"2474",0.203549440677399
"2475",0.181462255831408
"2476",0.157638527822414
"2477",0.148364112190087
"2478",0.16691236141366
"2479",0.163505092922388
"2480",0.181500135694227
"2481",0.19714057059784
"2482",0.22820954598971
"2483",0.227027231783043
"2484",0.261651723102734
"2485",0.264688970774554
"2486",0.21326677384193
"2487",0.194250060201926
"2488",0.181817489661221
"2489",0.197592218746267
"2490",0.254051729546087
"2491",0.244017246915482
"2492",0.327566805888797
"2493",0.342257208169794
"2494",0.291378134220437
"2495",0.267804715338181
"2496",0.33167840701208
"2497",0.421832040059027
"2498",0.152530315059153
"2499",0.15806346500445
"2500",0.157011999925248
"2501",0.155319361536801
"2502",0.172648926851532
"2503",0.181288540164831
"2504",0.222794361613882
"2505",0.244409621258633
"2506",0.235788177065582
"2507",0.214452108369884
"2508",0.204574084674331
"2509",0.218401729033261
"2510",0.183378995767083
"2511",0.164361055121556
"2512",0.176408975161571
"2513",0.177865902642839
"2514",0.189492393478146
"2515",0.205328818917834
"2516",0.215254853137193
"2517",0.232437193519977
"2518",0.22862057710915
"2519",0.209075370167117
"2520",0.197728825361186
"2521",0.202219697037865
"2522",0.164163617348198
"2523",0.172965557199884
"2524",0.221955215682717
"2525",0.226310644826641
"2526",0.316215180021533
"2527",0.342801652543625
"2528",0.292942534800867
"2529",0.225302392365032
"2530",0.292643648840082
"2531",0.461134253973408
"2532",0.136501013789718
"2533",0.149199781605602
"2534",0.160241494193213
"2535",0.173853500196857
"2536",0.202131447025233
"2537",0.166720712589436
"2538",0.216109462484118
"2539",0.251621550722302
"2540",0.20516742049901
"2541",0.198344797864684
"2542",0.203909975800306
"2543",0.241788470036747
"2544",0.221756692481396
"2545",0.231648087390984
"2546",0.182985237110009
"2547",0.182591620030495
"2548",0.205171793672541
"2549",0.208082172119428
"2550",0.218579597641608
"2551",0.251903636145923
"2552",0.283296415149203
"2553",0.197724829727815
"2554",0.217810438217787
"2555",0.252815222595478
"2556",0.177614492357298
"2557",0.177896404741679
"2558",0.243981207560948
"2559",0.230803105318164
"2560",0.346931029516154
"2561",0.386170477378771
"2562",0.335168105105169
"2563",0.402144988132342
"2564",0.522372872631984
"2565",0.574434465288929
"2566",0.199241927672241
"2567",0.23660968872506
"2568",0.246661349432989
"2569",0.199588147730711
"2570",0.179232393524709
"2571",0.197316189696062
"2572",0.182905875022
"2573",0.19545422454541
"2574",0.19613942847593
"2575",0.179843505198634
"2576",0.187416158555291
"2577",0.206143660701135
"2578",0.249654975485375
"2579",0.263805668375394
"2580",0.284635235483441
"2581",0.256794700393253
"2582",0.2516360073643
"2583",0.270137819148071
"2584",0.232983698633853
"2585",0.217872685151831
"2586",0.248118009489977
"2587",0.242481020269566
"2588",0.261876186459284
"2589",0.352244215125154
"2590",0.442544207907845
"2591",0.493506969926223
"2592",0.592896997165117
"2593",0.187814935350338
"2594",0.194584607977085
"2595",0.218007388335105
"2596",0.205386378061545
"2597",0.166370182280795
"2598",0.179011658377249
"2599",0.203968006869218
"2600",0.206511982589862
"2601",0.181939875596742
"2602",0.176882143099174
"2603",0.160279877442914
"2604",0.185587747286447
"2605",0.239279715666955
"2606",0.299818296212852
"2607",0.304707724452818
"2608",0.344528143699841
"2609",0.437128897685297
"2610",0.367754980714306
"2611",0.26491165654618
"2612",0.257314478809899
"2613",0.265414760272381
"2614",0.274505864425707
"2615",0.425029993992709
"2616",0.363881513047569
"2617",0.417475037831099
"2618",0.161035225189178
"2619",0.175612491268598
"2620",0.183587429397631
"2621",0.179481396991723
"2622",0.157632613026558
"2623",0.195403177969475
"2624",0.202983791131192
"2625",0.203374199119338
"2626",0.224466770142036
"2627",0.251814017550207
"2628",0.20796106038195
"2629",0.245523191694319
"2630",0.271781031237108
"2631",0.316006274465784
"2632",0.358287406097112
"2633",0.440020572163375
"2634",0.398720384255344
"2635",0.406098588698249
"2636",0.368368357629198
"2637",0.323097548386335
"2638",0.336272630307831
"2639",0.153817270813774
"2640",0.148790229185126
"2641",0.1725987454718
"2642",0.257523777636649
"2643",0.277051869424716
"2644",0.193016384802524
"2645",0.222935561634093
"2646",0.223567799826194
"2647",0.254287361799066
"2648",0.243221565295352
"2649",0.264442468511107
"2650",0.264844989246084
"2651",0.302510786794326
"2652",0.42731782444496
"2653",0.377015852093358
"2654",0.369233994294992
"2655",0.388352407815863
"2656",0.12458101694092
"2657",0.121229026621553
"2658",0.141785113075481
"2659",0.199100444496909
"2660",0.261530359671816
"2661",0.225401119117131
"2662",0.202626197675373
"2663",0.213640255446191
"2664",0.24114673041726
"2665",0.221454408659161
"2666",0.239657900792389
"2667",0.238983126408816
"2668",0.317805851104832
"2669",0.337535093144508
"2670",0.373365919663608
"2671",0.123351014692668
"2672",0.140652240899065
"2673",0.153523056912481
"2674",0.161047054780889
"2675",0.182716066706062
"2676",0.208767108625667
"2677",0.275870577722653
"2678",0.264797136030679
"2679",0.239694994113206
"2680",0.250398320600688
"2681",0.286931308895873
"2682",0.285876335839341
"2683",0.280017415927628
"2684",0.313138196247768
"2685",0.121006026233127
"2686",0.0994740377901346
"2687",0.124119096553946
"2688",0.122039518827582
"2689",0.116568482104188
"2690",0.215544725326635
"2691",0.310194924614355
"2692",0.222537665766088
"2693",0.207303684307462
"2694",0.233698555197851
"2695",0.274023336638279
"2696",0.300351508766893
"2697",0.301056124554024
"2698",0.124248136634805
"2699",0.140734623308361
"2700",0.140542880099097
"2701",0.222949373311649
"2702",0.220390484754646
"2703",0.187306970794564
"2704",0.192787737042524
"2705",0.225557656706382
"2706",0.259470358975883
"2707",0.338116316222355
"2708",0.130933224534649
"2709",0.12323363116428
"2710",0.190032559063485
"2711",0.288980062041176
"2712",0.263318279758393
"2713",0.232941854599343
"2714",0.211773193503365
"2715",0.242615927953761
"2716",0.272073782170277
"2717",0.312105560984095
"2718",0.17944208562246
"2719",0.15093832258529
"2720",0.180276622417492
"2721",0.20602788171843
"2722",0.279600831821653
"2723",0.28581108431485
"2724",0.285070539289064
"2725",0.255924800669808
"2726",0.225310588132693
"2727",0.267268136384371
"2728",0.26369764469683
"2729",0.201435593316005
"2730",0.170212833231891
"2731",0.106260597473665
"2732",0.151740202156397
"2733",0.211830721185397
"2734",0.245837934341866
"2735",0.280152197765102
"2736",0.270178719332178
"2737",0.296914886528104
"2738",0.242862304370488
"2739",0.253855361469851
"2740",0.291400849553456
"2741",0.245815187547166
"2742",0.216428279419236
"2743",0.165882667817074
"2744",0.098274883719204
"2745",0.127247669617626
"2746",0.19043786415715
"2747",0.226928064567423
"2748",0.243876959283994
"2749",0.263288658586595
"2750",0.314448921301692
"2751",0.334843200334955
"2752",0.321347398046697
"2753",0.273002971429838
"2754",0.326352416499287
"2755",0.214837576874257
"2756",0.195320779829339
"2757",0.103113635057977
"2758",0.122016630455322
"2759",0.123076653111507
"2760",0.199453208584836
"2761",0.219726218572221
"2762",0.22258418186009
"2763",0.248277929209837
"2764",0.294381088660966
"2765",0.33836184317372
"2766",0.341130628329395
"2767",0.306943863364693
"2768",0.270377179610139
"2769",0.197748756335518
"2770",0.215983835995548
"2771",0.205133850886361
"2772",0.120381598403106
"2773",0.132561492325647
"2774",0.193643541933292
"2775",0.197276076053956
"2776",0.186613114902021
"2777",0.220138634005584
"2778",0.242673911830153
"2779",0.317979299347128
"2780",0.3165984462083
"2781",0.289710539329335
"2782",0.294199523305209
"2783",0.155198595877803
"2784",0.171645472296135
"2785",0.199190078823465
"2786",0.11447206451356
"2787",0.12956340658011
"2788",0.138658152422906
"2789",0.198672172376784
"2790",0.182590046946491
"2791",0.183501570472686
"2792",0.186853324829452
"2793",0.239849030498891
"2794",0.282059373350033
"2795",0.274747836207223
"2796",0.257678899450296
"2797",0.141684640200137
"2798",0.152949274521974
"2799",0.175515133099582
"2800",0.187502442212917
"2801",0.0640150568679309
"2802",0.0893011394980067
"2803",0.143717222041878
"2804",0.170592717288049
"2805",0.151423823501486
"2806",0.158836620061642
"2807",0.189154526495738
"2808",0.225967287781058
"2809",0.209929381742121
"2810",0.307477736614016
"2811",0.340491956223717
"2812",0.154774099159288
"2813",0.187566671232806
"2814",0.0806605823343048
"2815",0.0840413128984272
"2816",0.15838311567409
"2817",0.182973690673419
"2818",0.158288541863762
"2819",0.150426724205466
"2820",0.16798589686144
"2821",0.160428927152305
"2822",0.243357117943988
"2823",0.324871735449557
"2824",0.150007245624924
"2825",0.0793030029733179
"2826",0.154538278136228
"2827",0.155750827017454
"2828",0.154988416124011
"2829",0.159289400830551
"2830",0.184317419029749
"2831",0.229040386037333
"2832",0.284946328576098
"2833",0.306064603791423
"2834",0.152346799079231
"2835",0.163710097229806
"2836",0.173696978338445
"2837",0.173957937243891
"2838",0.201206206206522
"2839",0.240128252909625
"2840",0.164375322993474
"2841",0.185951711732483
"2842",0.212093410483247
"2843",0.235224824222021
"2844",0.217641158648103
"2845",0.263423959541791
"2846",0.260387498411973
"2847",0.28179956279591
"2848",0.263693318715819
